node,degree,pagerank
C714893984,1.6862837678324508e-05,2.1645950282384256e-05
C1511133907,1.6862837678324508e-05,1.196537868233915e-05
C817623840,1.6862837678324508e-05,2.1645950282384256e-05
C1189105911,1.6862837678324508e-05,1.196537868233915e-05
C664008974,1.6862837678324508e-05,2.1645950282384256e-05
C1457199442,1.6862837678324508e-05,1.196537868233915e-05
M976024613,1.6862837678324508e-05,2.1645950282384256e-05
C545547668,1.6862837678324508e-05,1.196537868233915e-05
M1040058122,1.6862837678324508e-05,2.1645950282384256e-05
C1233732666,1.6862837678324508e-05,1.196537868233915e-05
M1750353737,1.6862837678324508e-05,2.1645950282384256e-05
C1890983340,1.6862837678324508e-05,1.196537868233915e-05
C1093904784,1.6862837678324508e-05,2.1645950282384256e-05
C2024152526,1.6862837678324508e-05,1.196537868233915e-05
M2134208395,1.6862837678324508e-05,2.1645950282384256e-05
C1641000808,1.6862837678324508e-05,1.196537868233915e-05
C267080924,1.6862837678324508e-05,2.1645950282384256e-05
C1012224839,1.6862837678324508e-05,1.196537868233915e-05
C10397745,1.6862837678324508e-05,2.1645950282384256e-05
C1988766513,1.6862837678324508e-05,1.196537868233915e-05
C9558416,1.6862837678324508e-05,2.1645950282384256e-05
C1947507239,1.6862837678324508e-05,1.196537868233915e-05
C1625687132,1.6862837678324508e-05,2.1645950282384256e-05
C881185302,1.6862837678324508e-05,1.196537868233915e-05
C214555146,1.6862837678324508e-05,2.1645950282384256e-05
C1656906768,1.6862837678324508e-05,1.196537868233915e-05
C900523229,1.6862837678324508e-05,2.1645950282384256e-05
C983558372,1.6862837678324508e-05,1.196537868233915e-05
C2077672286,1.6862837678324508e-05,2.1645950282384256e-05
C1674042113,1.6862837678324508e-05,1.196537868233915e-05
C2129305383,1.6862837678324508e-05,2.1645950282384256e-05
C874477337,1.6862837678324508e-05,1.196537868233915e-05
C863294236,1.6862837678324508e-05,2.1645950282384256e-05
C1082827621,1.6862837678324508e-05,1.196537868233915e-05
C26179537,1.6862837678324508e-05,2.1645950282384256e-05
C1271940660,1.6862837678324508e-05,1.196537868233915e-05
C320202966,1.6862837678324508e-05,2.1645950282384256e-05
C1299695705,1.6862837678324508e-05,1.196537868233915e-05
C1904610186,3.3725675356649016e-05,3.132652188242936e-05
C1972733318,1.6862837678324508e-05,1.196537868233915e-05
C2060165456,1.6862837678324508e-05,2.1645950282384256e-05
C1877015483,1.6862837678324508e-05,1.196537868233915e-05
M2079466317,1.6862837678324508e-05,2.1645950282384256e-05
C198302365,1.6862837678324508e-05,1.196537868233915e-05
M886438815,1.6862837678324508e-05,2.1645950282384256e-05
C1708988853,1.6862837678324508e-05,1.196537868233915e-05
C389378891,1.6862837678324508e-05,2.1645950282384256e-05
C1081838049,1.6862837678324508e-05,1.196537868233915e-05
C1928332904,1.6862837678324508e-05,2.1645950282384256e-05
C896782006,1.6862837678324508e-05,1.196537868233915e-05
C473627389,1.6862837678324508e-05,2.1645950282384256e-05
C1071980744,1.6862837678324508e-05,1.196537868233915e-05
C543890436,1.6862837678324508e-05,2.1645950282384256e-05
C138837352,1.6862837678324508e-05,1.196537868233915e-05
C14472407,1.6862837678324508e-05,2.1645950282384256e-05
C2089372713,1.6862837678324508e-05,1.196537868233915e-05
C2020405003,1.6862837678324508e-05,2.1645950282384256e-05
C236816940,1.6862837678324508e-05,1.196537868233915e-05
C54051206,3.3725675356649016e-05,3.132652188242936e-05
C2122666168,1.6862837678324508e-05,1.196537868233915e-05
C802916114,1.6862837678324508e-05,2.1645950282384256e-05
C2124934899,1.6862837678324508e-05,1.196537868233915e-05
C2077086294,1.6862837678324508e-05,2.1645950282384256e-05
C124817904,1.6862837678324508e-05,1.196537868233915e-05
C1764642356,1.6862837678324508e-05,2.1645950282384256e-05
C1318094829,1.6862837678324508e-05,1.196537868233915e-05
C2026619551,1.6862837678324508e-05,2.1645950282384256e-05
C1923351269,1.6862837678324508e-05,1.196537868233915e-05
M203257650,1.6862837678324508e-05,2.1645950282384256e-05
C958715853,1.6862837678324508e-05,1.196537868233915e-05
M1934351530,1.6862837678324508e-05,2.1645950282384256e-05
C850127112,1.6862837678324508e-05,1.196537868233915e-05
C346649476,1.6862837678324508e-05,2.1645950282384256e-05
C781506039,1.6862837678324508e-05,1.196537868233915e-05
M1376032510,1.6862837678324508e-05,2.1645950282384256e-05
C1439897840,1.6862837678324508e-05,1.196537868233915e-05
C938668980,1.6862837678324508e-05,2.1645950282384256e-05
C16643166,1.6862837678324508e-05,1.196537868233915e-05
M239923964,1.6862837678324508e-05,2.1645950282384256e-05
C408449776,1.6862837678324508e-05,1.196537868233915e-05
C1085465226,3.3725675356649016e-05,3.132652188242936e-05
C1402207931,1.6862837678324508e-05,1.196537868233915e-05
M1097169785,1.6862837678324508e-05,2.1645950282384256e-05
C1275957826,1.6862837678324508e-05,1.196537868233915e-05
M516729677,1.6862837678324508e-05,2.1645950282384256e-05
C1691419668,1.6862837678324508e-05,1.196537868233915e-05
C1274160845,1.6862837678324508e-05,2.1645950282384256e-05
C417783100,1.6862837678324508e-05,1.196537868233915e-05
C1096550049,3.3725675356649016e-05,3.132652188242936e-05
C1346978371,1.6862837678324508e-05,1.196537868233915e-05
M1455399047,1.6862837678324508e-05,2.1645950282384256e-05
C833917198,1.6862837678324508e-05,1.196537868233915e-05
C1834113524,1.6862837678324508e-05,2.1645950282384256e-05
C193166303,1.6862837678324508e-05,1.196537868233915e-05
C1469065727,1.6862837678324508e-05,2.1645950282384256e-05
C1569855716,1.6862837678324508e-05,1.196537868233915e-05
C1994496885,1.6862837678324508e-05,2.1645950282384256e-05
C1362330283,1.6862837678324508e-05,1.196537868233915e-05
M1497527037,1.6862837678324508e-05,2.1645950282384256e-05
C1348202870,1.6862837678324508e-05,1.196537868233915e-05
C1321530272,1.6862837678324508e-05,2.1645950282384256e-05
C507264406,1.6862837678324508e-05,1.196537868233915e-05
C1389380526,1.6862837678324508e-05,2.1645950282384256e-05
C401472479,1.6862837678324508e-05,1.196537868233915e-05
C1790657739,3.3725675356649016e-05,3.132652188242936e-05
C1761707417,1.6862837678324508e-05,1.196537868233915e-05
M1779138881,1.6862837678324508e-05,2.1645950282384256e-05
C1797663098,1.6862837678324508e-05,1.196537868233915e-05
M819846220,1.6862837678324508e-05,2.1645950282384256e-05
C1853147088,1.6862837678324508e-05,1.196537868233915e-05
M1516494087,1.6862837678324508e-05,2.1645950282384256e-05
C194597133,1.6862837678324508e-05,1.196537868233915e-05
M351700812,1.6862837678324508e-05,2.1645950282384256e-05
C347013175,1.6862837678324508e-05,1.196537868233915e-05
C1249970875,1.6862837678324508e-05,2.1645950282384256e-05
C1382769067,1.6862837678324508e-05,1.196537868233915e-05
M381179475,1.6862837678324508e-05,2.1645950282384256e-05
C2133754981,1.6862837678324508e-05,1.196537868233915e-05
C1927599671,1.6862837678324508e-05,2.1645950282384256e-05
C1306682360,1.6862837678324508e-05,1.196537868233915e-05
M363873518,1.6862837678324508e-05,2.1645950282384256e-05
C575783159,1.6862837678324508e-05,1.196537868233915e-05
C1071889407,1.6862837678324508e-05,2.1645950282384256e-05
C351707970,1.6862837678324508e-05,1.196537868233915e-05
M510236792,1.6862837678324508e-05,2.1645950282384256e-05
C941821755,1.6862837678324508e-05,1.196537868233915e-05
C1963528256,1.6862837678324508e-05,2.1645950282384256e-05
C71974478,1.6862837678324508e-05,1.196537868233915e-05
M139509318,1.6862837678324508e-05,2.1645950282384256e-05
C1935702999,1.6862837678324508e-05,1.196537868233915e-05
C649396496,1.6862837678324508e-05,2.1645950282384256e-05
C191006242,1.6862837678324508e-05,1.196537868233915e-05
C1133002328,1.6862837678324508e-05,2.1645950282384256e-05
C997487022,1.6862837678324508e-05,1.196537868233915e-05
M463331622,1.6862837678324508e-05,2.1645950282384256e-05
C901939826,1.6862837678324508e-05,1.196537868233915e-05
M1962257671,1.6862837678324508e-05,2.1645950282384256e-05
C2110417517,1.6862837678324508e-05,1.196537868233915e-05
M811525002,1.6862837678324508e-05,2.1645950282384256e-05
C2017789925,1.6862837678324508e-05,1.196537868233915e-05
M1765549241,1.6862837678324508e-05,2.1645950282384256e-05
C1978798907,1.6862837678324508e-05,1.196537868233915e-05
M224668660,1.6862837678324508e-05,2.1645950282384256e-05
C920676973,1.6862837678324508e-05,1.196537868233915e-05
C1231054466,1.6862837678324508e-05,2.1645950282384256e-05
C197184873,1.6862837678324508e-05,1.196537868233915e-05
C1033502682,1.6862837678324508e-05,2.1645950282384256e-05
C259947803,1.6862837678324508e-05,1.196537868233915e-05
C1491430000,1.6862837678324508e-05,2.1645950282384256e-05
C331044187,1.6862837678324508e-05,1.196537868233915e-05
M1863748204,1.6862837678324508e-05,2.1645950282384256e-05
C1884199796,1.6862837678324508e-05,1.196537868233915e-05
M510190406,1.6862837678324508e-05,2.1645950282384256e-05
C1199834566,1.6862837678324508e-05,1.196537868233915e-05
M2044755092,1.6862837678324508e-05,2.1645950282384256e-05
C1514601363,1.6862837678324508e-05,1.196537868233915e-05
C1726841955,1.6862837678324508e-05,2.1645950282384256e-05
C1921167970,1.6862837678324508e-05,1.196537868233915e-05
C2128478569,1.6862837678324508e-05,2.1645950282384256e-05
C1066666456,1.6862837678324508e-05,1.196537868233915e-05
M1807910237,1.6862837678324508e-05,2.1645950282384256e-05
C1970454221,1.6862837678324508e-05,1.196537868233915e-05
C691687649,1.6862837678324508e-05,2.1645950282384256e-05
C1704049166,1.6862837678324508e-05,1.196537868233915e-05
C1499414605,1.6862837678324508e-05,2.1645950282384256e-05
C1053556395,1.6862837678324508e-05,1.196537868233915e-05
C1819447902,1.6862837678324508e-05,2.1645950282384256e-05
C1324229639,1.6862837678324508e-05,1.196537868233915e-05
C1692436460,1.6862837678324508e-05,2.1645950282384256e-05
C916516206,1.6862837678324508e-05,1.196537868233915e-05
C1825814788,1.6862837678324508e-05,2.1645950282384256e-05
C270663980,1.6862837678324508e-05,1.196537868233915e-05
M321180461,1.6862837678324508e-05,2.1645950282384256e-05
C119551000,1.6862837678324508e-05,1.196537868233915e-05
M388366278,1.6862837678324508e-05,2.1645950282384256e-05
C722372377,1.6862837678324508e-05,1.196537868233915e-05
C623463365,1.6862837678324508e-05,2.1645950282384256e-05
C1498699023,1.6862837678324508e-05,1.196537868233915e-05
M880388871,1.6862837678324508e-05,2.1645950282384256e-05
C1423248512,1.6862837678324508e-05,1.196537868233915e-05
C711305520,1.6862837678324508e-05,2.1645950282384256e-05
C32524497,1.6862837678324508e-05,1.196537868233915e-05
M1725249253,1.6862837678324508e-05,2.1645950282384256e-05
C1857820401,1.6862837678324508e-05,1.196537868233915e-05
C4420267,1.6862837678324508e-05,2.1645950282384256e-05
C827240723,1.6862837678324508e-05,1.196537868233915e-05
C1798380739,1.6862837678324508e-05,2.1645950282384256e-05
C884247994,1.6862837678324508e-05,1.196537868233915e-05
M902410054,1.6862837678324508e-05,2.1645950282384256e-05
C1981956395,1.6862837678324508e-05,1.196537868233915e-05
C286999481,1.6862837678324508e-05,2.1645950282384256e-05
C294065786,1.6862837678324508e-05,1.196537868233915e-05
C2093063741,3.3725675356649016e-05,3.132652188242936e-05
C1794647862,1.6862837678324508e-05,1.196537868233915e-05
C870505427,1.6862837678324508e-05,2.1645950282384256e-05
C1510210070,1.6862837678324508e-05,1.196537868233915e-05
C929864427,1.6862837678324508e-05,2.1645950282384256e-05
C1455799758,1.6862837678324508e-05,1.196537868233915e-05
C628745257,1.6862837678324508e-05,2.1645950282384256e-05
C1767024415,1.6862837678324508e-05,1.196537868233915e-05
M721455409,1.6862837678324508e-05,2.1645950282384256e-05
C718235351,1.6862837678324508e-05,1.196537868233915e-05
C315208959,1.6862837678324508e-05,2.1645950282384256e-05
C1433854774,1.6862837678324508e-05,1.196537868233915e-05
M1170968736,1.6862837678324508e-05,2.1645950282384256e-05
C419206959,1.6862837678324508e-05,1.196537868233915e-05
C1526302978,3.3725675356649016e-05,3.132652188242936e-05
C162408974,1.6862837678324508e-05,1.196537868233915e-05
C401110359,1.6862837678324508e-05,2.1645950282384256e-05
C410748400,1.6862837678324508e-05,1.196537868233915e-05
C1707976459,1.6862837678324508e-05,2.1645950282384256e-05
C1501651761,1.6862837678324508e-05,1.196537868233915e-05
C312150693,1.6862837678324508e-05,2.1645950282384256e-05
C1499654201,1.6862837678324508e-05,1.196537868233915e-05
C2098652030,1.6862837678324508e-05,2.1645950282384256e-05
C349235402,1.6862837678324508e-05,1.196537868233915e-05
M2062552134,1.6862837678324508e-05,2.1645950282384256e-05
C1998719322,1.6862837678324508e-05,1.196537868233915e-05
C1876466637,1.6862837678324508e-05,2.1645950282384256e-05
C1035445218,1.6862837678324508e-05,1.196537868233915e-05
C2049145129,1.6862837678324508e-05,2.1645950282384256e-05
C586703051,1.6862837678324508e-05,1.196537868233915e-05
M698030732,1.6862837678324508e-05,2.1645950282384256e-05
C963517974,1.6862837678324508e-05,1.196537868233915e-05
C1349360895,1.6862837678324508e-05,2.1645950282384256e-05
C195227335,1.6862837678324508e-05,1.196537868233915e-05
C88409046,1.6862837678324508e-05,2.1645950282384256e-05
C617135835,1.6862837678324508e-05,1.196537868233915e-05
M188822575,1.6862837678324508e-05,2.1645950282384256e-05
C1383453640,1.6862837678324508e-05,1.196537868233915e-05
M311911708,1.6862837678324508e-05,2.1645950282384256e-05
C1114267782,1.6862837678324508e-05,1.196537868233915e-05
C1355316129,1.6862837678324508e-05,2.1645950282384256e-05
C425730555,1.6862837678324508e-05,1.196537868233915e-05
C414205222,3.3725675356649016e-05,3.132652188242936e-05
C767790961,1.6862837678324508e-05,1.196537868233915e-05
C1984669389,1.6862837678324508e-05,2.1645950282384256e-05
C1736083518,1.6862837678324508e-05,1.196537868233915e-05
C696359299,1.6862837678324508e-05,2.1645950282384256e-05
C1373375404,1.6862837678324508e-05,1.196537868233915e-05
C1087050134,1.6862837678324508e-05,2.1645950282384256e-05
C468620941,1.6862837678324508e-05,1.196537868233915e-05
M1422386542,1.6862837678324508e-05,2.1645950282384256e-05
C255717760,1.6862837678324508e-05,1.196537868233915e-05
C1378914621,1.6862837678324508e-05,2.1645950282384256e-05
C766771111,1.6862837678324508e-05,1.196537868233915e-05
C1807755768,1.6862837678324508e-05,2.1645950282384256e-05
C1847804084,1.6862837678324508e-05,1.196537868233915e-05
C1259410360,1.6862837678324508e-05,2.1645950282384256e-05
C1156092955,1.6862837678324508e-05,1.196537868233915e-05
C699647446,1.6862837678324508e-05,2.1645950282384256e-05
C507905775,1.6862837678324508e-05,1.196537868233915e-05
M2009295105,1.6862837678324508e-05,2.1645950282384256e-05
C4868754,1.6862837678324508e-05,1.196537868233915e-05
C995003033,1.6862837678324508e-05,2.1645950282384256e-05
C182247100,1.6862837678324508e-05,1.196537868233915e-05
C1357244692,1.6862837678324508e-05,2.1645950282384256e-05
C2132535568,1.6862837678324508e-05,1.196537868233915e-05
C1269628996,1.6862837678324508e-05,2.1645950282384256e-05
C665137000,1.6862837678324508e-05,1.196537868233915e-05
C955262231,1.6862837678324508e-05,2.1645950282384256e-05
C1926773300,1.6862837678324508e-05,1.196537868233915e-05
C1394779770,1.6862837678324508e-05,2.1645950282384256e-05
C1991441570,1.6862837678324508e-05,1.196537868233915e-05
C956009065,1.6862837678324508e-05,2.1645950282384256e-05
C1458049313,1.6862837678324508e-05,1.196537868233915e-05
M1415822049,1.6862837678324508e-05,2.1645950282384256e-05
C513247540,1.6862837678324508e-05,1.196537868233915e-05
M453292383,1.6862837678324508e-05,2.1645950282384256e-05
C725652325,1.6862837678324508e-05,1.196537868233915e-05
C68223344,1.6862837678324508e-05,2.1645950282384256e-05
C285918271,1.6862837678324508e-05,1.196537868233915e-05
M617494166,1.6862837678324508e-05,2.1645950282384256e-05
C358461620,1.6862837678324508e-05,1.196537868233915e-05
M164264078,1.6862837678324508e-05,2.1645950282384256e-05
C115467517,1.6862837678324508e-05,1.196537868233915e-05
C1403746216,1.6862837678324508e-05,2.1645950282384256e-05
C191813475,1.6862837678324508e-05,1.196537868233915e-05
M1159838975,1.6862837678324508e-05,2.1645950282384256e-05
C1347219557,1.6862837678324508e-05,1.196537868233915e-05
C462916665,1.6862837678324508e-05,2.1645950282384256e-05
C1302604815,1.6862837678324508e-05,1.196537868233915e-05
M811748473,1.6862837678324508e-05,2.1645950282384256e-05
C447665645,1.6862837678324508e-05,1.196537868233915e-05
C1736883065,1.6862837678324508e-05,2.1645950282384256e-05
C397414561,1.6862837678324508e-05,1.196537868233915e-05
M1738338681,1.6862837678324508e-05,2.1645950282384256e-05
C869988694,1.6862837678324508e-05,1.196537868233915e-05
C911634465,1.6862837678324508e-05,2.1645950282384256e-05
C905545312,1.6862837678324508e-05,1.196537868233915e-05
M1238760509,1.6862837678324508e-05,2.1645950282384256e-05
C278738714,1.6862837678324508e-05,1.196537868233915e-05
C610654716,1.6862837678324508e-05,2.1645950282384256e-05
C1042237391,1.6862837678324508e-05,1.196537868233915e-05
C1457137516,1.6862837678324508e-05,2.1645950282384256e-05
